Day,Observation_ID,Start_LST,End_LST,Band,Night_only,Visibility_window
31,(Gap),3.0,3.1666666666666665,,,
31,(Gap),3.1666666666666665,3.5,,,
31,(Gap),3.5,3.75,,,
31,(Gap),3.75,3.8333333333333335,,,
31,(Gap),3.8333333333333335,4.0,,,
31,(Gap),4.0,4.5,,,
31,(Gap),4.5,4.666666666666667,,,
31,(Gap),4.666666666666667,5.083333333333333,,,
31,(Gap),5.083333333333333,5.333333333333333,,,
31,(Gap),5.333333333333333,5.5,,,
31,(Gap),5.5,6.0,,,
31,(Gap),6.0,6.25,,,
31,(Gap),6.25,6.333333333333333,,,
31,(Gap),6.333333333333333,7.0,,,
31,(Gap),8.5,8.666666666666666,,,
31,(Gap),8.666666666666666,8.75,,,
31,(Gap),8.75,8.916666666666666,,,
31,(Gap),8.916666666666666,9.0,,,
31,(Gap),9.0,9.083333333333334,,,
31,(Gap),9.083333333333334,9.166666666666666,,,
31,(Gap),9.166666666666666,9.333333333333334,,,
31,(Gap),9.333333333333334,9.416666666666666,,,
31,(Gap),9.416666666666666,9.5,,,
31,(Gap),9.5,9.666666666666666,,,
31,(Gap),9.666666666666666,9.75,,,
31,(Gap),9.75,10.0,,,
31,(Gap),10.0,10.166666666666666,,,
31,(Gap),10.166666666666666,10.25,,,
31,(Gap),10.25,10.333333333333334,,,
31,(Gap),10.333333333333334,10.5,,,
31,(Gap),10.5,10.583333333333334,,,
31,(Gap),10.583333333333334,10.666666666666666,,,
31,(Gap),10.666666666666666,10.75,,,
31,(Gap),10.75,10.833333333333334,,,
31,(Gap),10.833333333333334,11.0,,,
31,(Gap),11.0,11.166666666666666,,,
31,(Gap),11.166666666666666,11.25,,,
31,(Gap),11.25,11.416666666666666,,,
31,(Gap),11.416666666666666,11.5,,,
31,(Gap),11.5,11.666666666666666,,,
31,(Gap),11.666666666666666,11.75,,,
31,(Gap),11.75,12.0,,,
31,(Gap),12.0,12.083333333333334,,,
31,(Gap),12.083333333333334,12.166666666666666,,,
31,(Gap),12.166666666666666,12.25,,,
31,(Gap),12.25,12.333333333333334,,,
31,(Gap),12.333333333333334,12.416666666666666,,,
31,20241217173409,12.416666666666666,12.75,l,No,12.42-12.75
31,(Gap),12.75,13.0,,,
31,(Gap),13.0,13.166666666666666,,,
31,(Gap),13.166666666666666,13.233333333333333,,,
31,(Gap),13.233333333333333,13.333333333333334,,,
31,(Gap),13.333333333333334,13.416666666666666,,,
31,(Gap),13.416666666666666,13.5,,,
31,(Gap),13.5,13.75,,,
31,(Gap),13.75,14.0,,,
31,(Gap),14.0,14.5,,,
31,(Gap),14.5,14.666666666666666,,,
31,(Gap),14.666666666666666,14.75,,,
31,(Gap),14.75,14.833333333333334,,,
31,(Gap),14.833333333333334,15.0,,,
31,(Gap),15.0,15.166666666666666,,,
31,(Gap),15.166666666666666,15.25,,,
31,(Gap),15.25,15.5,,,
31,(Gap),15.5,15.666666666666666,,,
31,(Gap),15.666666666666666,15.75,,,
31,(Gap),15.75,15.833333333333334,,,
31,(Gap),15.833333333333334,16.0,,,
31,(Gap),16.0,16.25,,,
31,(Gap),16.25,16.5,,,
31,(Gap),16.5,17.0,,,
31,(Gap),17.0,17.333333333333332,,,
31,(Gap),17.333333333333332,17.5,,,
31,(Gap),17.5,18.0,,,
31,(Gap),18.0,18.366666666666667,,,
31,(Gap),18.366666666666667,18.916666666666668,,,
31,(Gap),18.916666666666668,19.0,,,
31,(Gap),19.0,19.25,,,
31,(Gap),19.25,19.5,,,
31,(Gap),19.5,19.75,,,
31,(Gap),19.75,19.916666666666668,,,
31,(Gap),19.916666666666668,20.0,,,
31,(Gap),20.0,20.016666666666666,,,
31,(Gap),20.016666666666666,20.166666666666668,,,
31,(Gap),20.166666666666668,20.5,,,
31,(Gap),20.5,20.616666666666667,,,
31,(Gap),20.616666666666667,20.666666666666668,,,
31,(Gap),20.666666666666668,20.75,,,
31,(Gap),20.75,20.833333333333332,,,
31,(Gap),20.833333333333332,21.166666666666668,,,
31,(Gap),21.166666666666668,21.5,,,
31,(Gap),21.5,21.75,,,
31,(Gap),21.75,21.833333333333332,,,
31,(Gap),21.833333333333332,21.983333333333334,,,
31,(Gap),21.983333333333334,22.0,,,
31,(Gap),22.0,22.166666666666668,,,
31,(Gap),22.166666666666668,22.25,,,
31,(Gap),22.25,22.333333333333332,,,
31,(Gap),22.333333333333332,22.416666666666668,,,
31,(Gap),22.416666666666668,22.5,,,
31,(Gap),22.5,22.65,,,
31,(Gap),22.65,22.833333333333332,,,
31,(Gap),22.833333333333332,22.916666666666668,,,
31,(Gap),22.916666666666668,22.966666666666665,,,
31,(Gap),22.966666666666665,23.0,,,
31,(Gap),23.0,23.083333333333332,,,
31,(Gap),23.083333333333332,23.25,,,
31,(Gap),23.25,23.466666666666665,,,
31,(Gap),23.466666666666665,23.5,,,
31,(Gap),23.5,23.65,,,
31,(Gap),23.65,23.666666666666668,,,
31,(Gap),23.666666666666668,23.75,,,
31,(Gap),23.75,23.833333333333332,,,
32,(Gap),0.0,1.25,,,
32,(Gap),1.25,1.75,,,
32,(Gap),1.75,2.0,,,
32,(Gap),2.0,2.1666666666666665,,,
32,(Gap),2.1666666666666665,2.25,,,
32,(Gap),2.25,2.5,,,
32,(Gap),2.5,3.0,,,
32,(Gap),3.0,3.1666666666666665,,,
32,(Gap),3.1666666666666665,3.5,,,
32,(Gap),3.5,3.75,,,
32,(Gap),3.75,3.8333333333333335,,,
32,(Gap),3.8333333333333335,4.0,,,
32,(Gap),4.0,4.5,,,
32,(Gap),4.5,4.666666666666667,,,
32,(Gap),4.666666666666667,5.083333333333333,,,
32,(Gap),5.083333333333333,5.333333333333333,,,
32,(Gap),5.333333333333333,5.5,,,
32,(Gap),5.5,6.0,,,
32,(Gap),6.0,6.25,,,
32,(Gap),6.25,6.333333333333333,,,
32,(Gap),6.333333333333333,7.0,,,
32,(Gap),8.5,8.666666666666666,,,
32,(Gap),8.666666666666666,8.75,,,
32,(Gap),8.75,8.916666666666666,,,
32,(Gap),8.916666666666666,9.0,,,
32,(Gap),9.0,9.083333333333334,,,
32,(Gap),9.083333333333334,9.166666666666666,,,
32,(Gap),9.166666666666666,9.333333333333334,,,
32,(Gap),9.333333333333334,9.416666666666666,,,
32,(Gap),9.416666666666666,9.5,,,
32,(Gap),9.5,9.666666666666666,,,
32,(Gap),9.666666666666666,9.75,,,
32,(Gap),9.75,10.0,,,
32,(Gap),10.0,10.166666666666666,,,
32,(Gap),10.166666666666666,10.25,,,
32,(Gap),10.25,10.333333333333334,,,
32,(Gap),10.333333333333334,10.5,,,
32,(Gap),10.5,10.583333333333334,,,
32,(Gap),10.583333333333334,10.666666666666666,,,
32,(Gap),10.666666666666666,10.75,,,
32,(Gap),10.75,10.833333333333334,,,
32,(Gap),10.833333333333334,11.0,,,
32,(Gap),11.0,11.166666666666666,,,
32,(Gap),11.166666666666666,11.25,,,
32,(Gap),11.25,11.416666666666666,,,
32,(Gap),11.416666666666666,11.5,,,
32,(Gap),11.5,11.666666666666666,,,
32,(Gap),11.666666666666666,11.75,,,
32,(Gap),11.75,12.0,,,
32,(Gap),12.0,12.083333333333334,,,
32,(Gap),12.083333333333334,12.166666666666666,,,
32,(Gap),12.166666666666666,12.25,,,
32,(Gap),12.25,12.333333333333334,,,
32,(Gap),12.333333333333334,12.416666666666666,,,
32,20241217173829,12.416666666666666,12.75,s,No,12.42-12.75
32,(Gap),12.75,13.0,,,
32,(Gap),13.0,13.166666666666666,,,
32,(Gap),13.166666666666666,13.233333333333333,,,
32,(Gap),13.233333333333333,13.333333333333334,,,
32,(Gap),13.333333333333334,13.416666666666666,,,
32,(Gap),13.416666666666666,13.5,,,
32,(Gap),13.5,13.75,,,
32,(Gap),13.75,14.0,,,
32,(Gap),14.0,14.5,,,
32,(Gap),14.5,14.666666666666666,,,
32,(Gap),14.666666666666666,14.75,,,
32,(Gap),14.75,14.833333333333334,,,
32,(Gap),14.833333333333334,15.0,,,
32,(Gap),15.0,15.166666666666666,,,
32,(Gap),15.166666666666666,15.25,,,
32,(Gap),15.25,15.5,,,
32,(Gap),15.5,15.666666666666666,,,
32,(Gap),15.666666666666666,15.75,,,
32,(Gap),15.75,15.833333333333334,,,
32,(Gap),15.833333333333334,16.0,,,
32,(Gap),16.0,16.25,,,
32,(Gap),16.25,16.5,,,
32,(Gap),16.5,17.0,,,
32,(Gap),17.0,17.333333333333332,,,
32,(Gap),17.333333333333332,17.5,,,
32,(Gap),17.5,18.0,,,
32,(Gap),18.0,18.366666666666667,,,
32,(Gap),18.366666666666667,18.916666666666668,,,
32,(Gap),18.916666666666668,19.0,,,
32,(Gap),19.0,19.25,,,
32,(Gap),19.25,19.5,,,
32,(Gap),19.5,19.75,,,
32,(Gap),19.75,19.916666666666668,,,
32,(Gap),19.916666666666668,20.0,,,
32,(Gap),20.0,20.016666666666666,,,
32,(Gap),20.016666666666666,20.166666666666668,,,
32,(Gap),20.166666666666668,20.5,,,
32,(Gap),20.5,20.616666666666667,,,
32,(Gap),20.616666666666667,20.666666666666668,,,
32,(Gap),20.666666666666668,20.75,,,
32,(Gap),20.75,20.833333333333332,,,
32,(Gap),20.833333333333332,21.166666666666668,,,
32,(Gap),21.166666666666668,21.5,,,
32,(Gap),21.5,21.75,,,
32,(Gap),21.75,21.833333333333332,,,
32,(Gap),21.833333333333332,21.983333333333334,,,
32,(Gap),21.983333333333334,22.0,,,
32,(Gap),22.0,22.166666666666668,,,
32,(Gap),22.166666666666668,22.25,,,
32,(Gap),22.25,22.333333333333332,,,
32,(Gap),22.333333333333332,22.416666666666668,,,
32,(Gap),22.416666666666668,22.5,,,
32,(Gap),22.5,22.65,,,
32,(Gap),22.65,22.833333333333332,,,
32,(Gap),22.833333333333332,22.916666666666668,,,
32,(Gap),22.916666666666668,22.966666666666665,,,
32,(Gap),22.966666666666665,23.0,,,
32,(Gap),23.0,23.083333333333332,,,
32,(Gap),23.083333333333332,23.25,,,
32,(Gap),23.25,23.466666666666665,,,
32,(Gap),23.466666666666665,23.5,,,
32,(Gap),23.5,23.65,,,
32,(Gap),23.65,23.666666666666668,,,
32,(Gap),23.666666666666668,23.75,,,
32,(Gap),23.75,23.833333333333332,,,
33,(Gap),0.0,1.25,,,
33,(Gap),1.25,1.75,,,
33,(Gap),1.75,2.0,,,
33,(Gap),2.0,2.1666666666666665,,,
33,(Gap),2.1666666666666665,2.25,,,
33,(Gap),2.25,2.5,,,
33,(Gap),2.5,3.0,,,
33,(Gap),3.0,3.1666666666666665,,,
33,(Gap),3.1666666666666665,3.5,,,
33,(Gap),3.5,3.75,,,
33,(Gap),3.75,3.8333333333333335,,,
33,(Gap),3.8333333333333335,4.0,,,
33,(Gap),4.0,4.5,,,
33,(Gap),4.5,4.666666666666667,,,
33,(Gap),4.666666666666667,5.083333333333333,,,
33,(Gap),5.083333333333333,5.333333333333333,,,
33,(Gap),5.333333333333333,5.5,,,
33,(Gap),5.5,6.0,,,
33,(Gap),6.0,6.25,,,
33,(Gap),6.25,6.333333333333333,,,
33,(Gap),6.333333333333333,7.0,,,
33,(Gap),7.0,7.25,,,
33,(Gap),7.25,7.416666666666667,,,
33,(Gap),7.416666666666667,8.0,,,
33,(Gap),8.0,8.416666666666666,,,
33,(Gap),8.416666666666666,8.5,,,
33,(Gap),8.5,8.666666666666666,,,
33,(Gap),8.666666666666666,8.75,,,
33,(Gap),8.75,8.916666666666666,,,
33,(Gap),8.916666666666666,9.0,,,
33,(Gap),9.0,9.083333333333334,,,
33,(Gap),9.083333333333334,9.166666666666666,,,
33,(Gap),9.166666666666666,9.333333333333334,,,
33,(Gap),9.333333333333334,9.416666666666666,,,
33,(Gap),9.416666666666666,9.5,,,
33,(Gap),9.5,9.666666666666666,,,
33,(Gap),9.666666666666666,9.75,,,
33,(Gap),9.75,10.0,,,
33,(Gap),10.0,10.166666666666666,,,
33,(Gap),10.166666666666666,10.25,,,
33,(Gap),10.25,10.333333333333334,,,
33,(Gap),10.333333333333334,10.5,,,
33,(Gap),10.5,10.583333333333334,,,
33,(Gap),10.583333333333334,10.666666666666666,,,
33,(Gap),10.666666666666666,10.75,,,
33,(Gap),10.75,10.833333333333334,,,
33,(Gap),10.833333333333334,11.0,,,
33,(Gap),11.0,11.166666666666666,,,
33,(Gap),11.166666666666666,11.25,,,
33,(Gap),11.25,11.416666666666666,,,
33,(Gap),11.416666666666666,11.5,,,
33,(Gap),11.5,11.666666666666666,,,
33,(Gap),11.666666666666666,11.75,,,
33,(Gap),11.75,12.0,,,
33,(Gap),12.0,12.083333333333334,,,
33,(Gap),12.083333333333334,12.166666666666666,,,
33,(Gap),12.166666666666666,12.25,,,
33,(Gap),12.25,12.333333333333334,,,
33,(Gap),12.333333333333334,12.416666666666666,,,
33,20241217174519,12.416666666666666,12.75,l,No,12.42-12.75
33,(Gap),12.75,13.0,,,
33,(Gap),13.0,13.166666666666666,,,
33,(Gap),13.166666666666666,13.233333333333333,,,
33,(Gap),13.233333333333333,13.333333333333334,,,
33,(Gap),13.333333333333334,13.416666666666666,,,
33,(Gap),13.416666666666666,13.5,,,
33,(Gap),13.5,13.75,,,
33,(Gap),13.75,14.0,,,
33,(Gap),14.0,14.5,,,
33,(Gap),14.5,14.666666666666666,,,
33,(Gap),14.666666666666666,14.75,,,
33,(Gap),14.75,14.833333333333334,,,
33,(Gap),14.833333333333334,15.0,,,
33,(Gap),15.0,15.166666666666666,,,
33,(Gap),15.166666666666666,15.25,,,
33,(Gap),15.25,15.5,,,
33,(Gap),15.5,15.666666666666666,,,
33,(Gap),15.666666666666666,15.75,,,
33,(Gap),15.75,15.833333333333334,,,
33,(Gap),15.833333333333334,16.0,,,
33,(Gap),16.0,16.25,,,
33,(Gap),16.25,16.5,,,
33,(Gap),16.5,17.0,,,
33,(Gap),17.0,17.333333333333332,,,
33,(Gap),17.333333333333332,17.5,,,
33,(Gap),17.5,18.0,,,
33,(Gap),18.0,18.366666666666667,,,
33,(Gap),18.366666666666667,18.916666666666668,,,
33,(Gap),18.916666666666668,19.0,,,
33,(Gap),19.0,19.25,,,
33,(Gap),19.25,19.5,,,
33,(Gap),19.5,19.75,,,
33,(Gap),19.75,19.916666666666668,,,
33,(Gap),19.916666666666668,20.0,,,
33,(Gap),20.0,20.016666666666666,,,
33,(Gap),20.016666666666666,20.166666666666668,,,
33,(Gap),20.166666666666668,20.5,,,
33,(Gap),20.5,20.616666666666667,,,
33,(Gap),20.616666666666667,20.666666666666668,,,
33,(Gap),20.666666666666668,20.75,,,
33,(Gap),20.75,20.833333333333332,,,
33,(Gap),20.833333333333332,21.166666666666668,,,
33,(Gap),21.166666666666668,21.5,,,
33,(Gap),21.5,21.75,,,
33,(Gap),21.75,21.833333333333332,,,
33,(Gap),21.833333333333332,21.983333333333334,,,
33,(Gap),21.983333333333334,22.0,,,
33,(Gap),22.0,22.166666666666668,,,
33,(Gap),22.166666666666668,22.25,,,
33,(Gap),22.25,22.333333333333332,,,
33,(Gap),22.333333333333332,22.416666666666668,,,
33,(Gap),22.416666666666668,22.5,,,
33,(Gap),22.5,22.65,,,
33,(Gap),22.65,22.833333333333332,,,
33,(Gap),22.833333333333332,22.916666666666668,,,
33,(Gap),22.916666666666668,22.966666666666665,,,
33,(Gap),22.966666666666665,23.0,,,
33,(Gap),23.0,23.083333333333332,,,
33,(Gap),23.083333333333332,23.25,,,
33,(Gap),23.25,23.466666666666665,,,
33,(Gap),23.466666666666665,23.5,,,
33,(Gap),23.5,23.65,,,
33,(Gap),23.65,23.666666666666668,,,
33,(Gap),23.666666666666668,23.75,,,
33,(Gap),23.75,23.833333333333332,,,
34,(Gap),0.0,1.25,,,
34,(Gap),1.25,1.75,,,
34,(Gap),1.75,2.0,,,
34,(Gap),2.0,2.1666666666666665,,,
34,(Gap),2.1666666666666665,2.25,,,
34,(Gap),2.25,2.5,,,
34,(Gap),2.5,3.0,,,
34,(Gap),3.0,3.1666666666666665,,,
34,(Gap),3.1666666666666665,3.5,,,
34,(Gap),3.5,3.75,,,
34,(Gap),3.75,3.8333333333333335,,,
34,(Gap),3.8333333333333335,4.0,,,
34,(Gap),4.0,4.5,,,
34,(Gap),4.5,4.666666666666667,,,
34,(Gap),4.666666666666667,5.083333333333333,,,
34,(Gap),5.083333333333333,5.333333333333333,,,
34,(Gap),5.333333333333333,5.5,,,
34,(Gap),5.5,6.0,,,
34,(Gap),6.0,6.25,,,
34,(Gap),6.25,6.333333333333333,,,
34,(Gap),6.333333333333333,7.0,,,
34,(Gap),7.0,7.25,,,
34,(Gap),7.25,7.416666666666667,,,
34,(Gap),7.416666666666667,8.0,,,
34,(Gap),8.0,8.416666666666666,,,
34,(Gap),8.416666666666666,8.5,,,
34,(Gap),8.5,8.666666666666666,,,
34,(Gap),8.666666666666666,8.75,,,
34,(Gap),8.75,8.916666666666666,,,
34,(Gap),8.916666666666666,9.0,,,
34,(Gap),9.0,9.083333333333334,,,
34,(Gap),9.083333333333334,9.166666666666666,,,
34,(Gap),9.166666666666666,9.333333333333334,,,
34,(Gap),9.333333333333334,9.416666666666666,,,
34,(Gap),9.416666666666666,9.5,,,
34,(Gap),9.5,9.666666666666666,,,
34,(Gap),9.666666666666666,9.75,,,
34,(Gap),9.75,10.0,,,
34,(Gap),10.0,10.166666666666666,,,
34,(Gap),10.166666666666666,10.25,,,
34,(Gap),10.25,10.333333333333334,,,
34,(Gap),10.333333333333334,10.5,,,
34,(Gap),10.5,10.583333333333334,,,
34,(Gap),10.583333333333334,10.666666666666666,,,
34,(Gap),10.666666666666666,10.75,,,
34,(Gap),10.75,10.833333333333334,,,
34,(Gap),10.833333333333334,11.0,,,
34,(Gap),11.0,11.166666666666666,,,
34,(Gap),11.166666666666666,11.25,,,
34,(Gap),11.25,11.416666666666666,,,
34,(Gap),11.416666666666666,11.5,,,
34,(Gap),11.5,11.666666666666666,,,
34,(Gap),11.666666666666666,11.75,,,
34,(Gap),11.75,12.0,,,
34,(Gap),12.0,12.083333333333334,,,
34,(Gap),12.083333333333334,12.166666666666666,,,
34,(Gap),12.166666666666666,12.25,,,
34,(Gap),12.25,12.333333333333334,,,
34,(Gap),12.333333333333334,12.5,,,
34,(Gap),12.5,12.666666666666666,,,
34,(Gap),12.666666666666666,12.75,,,
34,(Gap),12.75,13.0,,,
34,(Gap),13.0,13.166666666666666,,,
34,(Gap),13.166666666666666,13.233333333333333,,,
34,(Gap),13.233333333333333,13.333333333333334,,,
34,(Gap),13.333333333333334,13.416666666666666,,,
34,(Gap),13.416666666666666,13.5,,,
34,(Gap),13.5,13.75,,,
34,(Gap),13.75,14.0,,,
34,(Gap),14.0,14.5,,,
34,(Gap),14.5,14.666666666666666,,,
34,(Gap),14.666666666666666,14.75,,,
34,(Gap),14.75,14.833333333333334,,,
34,(Gap),14.833333333333334,15.0,,,
34,(Gap),15.0,15.166666666666666,,,
34,(Gap),15.166666666666666,15.25,,,
34,(Gap),15.25,15.5,,,
34,(Gap),15.5,15.666666666666666,,,
34,(Gap),15.666666666666666,15.75,,,
34,(Gap),15.75,15.833333333333334,,,
34,(Gap),15.833333333333334,16.0,,,
34,(Gap),16.0,16.25,,,
34,(Gap),16.25,16.5,,,
34,(Gap),16.5,17.0,,,
34,(Gap),17.0,17.333333333333332,,,
34,(Gap),17.333333333333332,17.5,,,
34,(Gap),17.5,18.0,,,
34,(Gap),18.0,18.366666666666667,,,
34,(Gap),18.366666666666667,18.916666666666668,,,
34,(Gap),18.916666666666668,19.0,,,
34,(Gap),19.0,19.25,,,
34,(Gap),19.25,19.5,,,
34,(Gap),19.5,19.75,,,
34,(Gap),19.75,19.916666666666668,,,
34,(Gap),19.916666666666668,20.0,,,
34,(Gap),20.0,20.016666666666666,,,
34,(Gap),20.016666666666666,20.166666666666668,,,
34,(Gap),20.166666666666668,20.5,,,
34,(Gap),20.5,20.616666666666667,,,
34,(Gap),20.616666666666667,20.666666666666668,,,
34,(Gap),20.666666666666668,20.75,,,
34,(Gap),20.75,20.833333333333332,,,
34,(Gap),20.833333333333332,21.166666666666668,,,
34,(Gap),21.166666666666668,21.5,,,
34,(Gap),21.5,21.75,,,
34,(Gap),21.75,21.833333333333332,,,
34,(Gap),21.833333333333332,21.983333333333334,,,
34,(Gap),21.983333333333334,22.0,,,
34,(Gap),22.0,22.166666666666668,,,
34,(Gap),22.166666666666668,22.25,,,
34,(Gap),22.25,22.333333333333332,,,
34,(Gap),22.333333333333332,22.416666666666668,,,
34,(Gap),22.416666666666668,22.5,,,
34,(Gap),22.5,22.65,,,
34,(Gap),22.65,22.833333333333332,,,
34,(Gap),22.833333333333332,22.916666666666668,,,
34,(Gap),22.916666666666668,22.966666666666665,,,
34,(Gap),22.966666666666665,23.0,,,
34,(Gap),23.0,23.083333333333332,,,
34,(Gap),23.083333333333332,23.25,,,
34,(Gap),23.25,23.466666666666665,,,
34,(Gap),23.466666666666665,23.5,,,
34,(Gap),23.5,23.65,,,
34,(Gap),23.65,23.666666666666668,,,
34,(Gap),23.666666666666668,23.75,,,
34,(Gap),23.75,23.833333333333332,,,
