Day,CaptureBlock_ID,SB_ID,Setup_Start_LST,Observation_Start_LST,Observation_End_LST,Band,Night_only,Visibility_window,Duration_hrs
30,20250504013334,20241206085652,16.256944444444446,16.506944444444446,18.936388888888892,l,No,14.00-17.00,2.4294444444444445
30,20250504041420,DelayCal,18.936388888888892,18.936388888888892,19.186388888888892,l,No,,0.25
30,20250504041420,20241122134105,18.936388888888892,19.186388888888892,23.92944444444445,l,No,23.93-22.25,4.743055555555555
31,20250505091355,DelayCal,23.92944444444445,23.92944444444445,0.1794444444444494,u,No,,0.25
31,20250505091355,20241226150035,23.92944444444445,0.1794444444444494,2.7900000000000063,u,No,23.00-0.58,2.6105555555555555
31,20250504120533,DelayCal,2.7900000000000063,2.7900000000000063,3.0400000000000063,l,No,,0.25
31,20250504120533,20250206222355,2.7900000000000063,3.0400000000000063,5.997500000000006,l,No,2.08-7.00,2.9575
31,20250504151800,DelayCal,5.997500000000006,5.997500000000006,6.247500000000006,l,No,,0.25
31,20250504151800,20250110142920,5.997500000000006,6.247500000000006,12.283888888888896,l,No,6.00-9.75,6.036388888888889
31,20250504213511,DelayCal,12.283888888888896,12.283888888888896,12.533888888888896,l,No,,0.25
31,20250504213511,20241202145328,12.283888888888896,12.533888888888896,18.981666666666673,l,No,11.50-13.00,6.447777777777778
31,20250505041703,DelayCal,18.981666666666673,18.981666666666673,19.231666666666673,s,No,,0.25
31,20250505041703,20241129174319,18.981666666666673,19.231666666666673,21.03416666666667,s,No,15.38-21.00,1.8025
31,20250505062012,DelayCal,21.03416666666667,21.03416666666667,21.28416666666667,l,No,,0.25
31,20250505062012,20241121194640,21.03416666666667,21.28416666666667,23.929444444444446,l,No,20.50-21.50,2.6452777777777756
32,20250506091355,DelayCal,23.929444444444446,23.929444444444446,0.17944444444444585,l,No,,0.25
32,20250506091355,20241208222218,23.929444444444446,0.17944444444444585,2.785277777777779,l,No,22.83-0.50,2.6058333333333334
32,20250505120516,DelayCal,2.785277777777779,2.785277777777779,3.035277777777779,l,No,,0.25
32,20250505120516,20250206220416,2.785277777777779,3.035277777777779,5.981111111111112,l,No,2.75-6.75,2.9458333333333333
32,20250505151701,DelayCal,5.981111111111112,5.981111111111112,6.231111111111112,l,No,,0.25
32,20250505151701,20250126210757,5.981111111111112,6.231111111111112,12.267500000000002,l,No,6.00-9.75,6.036388888888889
32,20250505213412,DelayCal,12.267500000000002,12.267500000000002,12.517500000000002,u,Yes,,0.25
32,20250505213412,20241209112331,12.267500000000002,12.517500000000002,18.645555555555557,u,Yes,11.50-13.17,6.128055555555555
32,20250506035653,DelayCal,18.645555555555557,18.645555555555557,18.895555555555557,l,No,,0.25
32,20250506035653,20241203211146,18.645555555555557,18.895555555555557,20.574444444444445,l,No,0.11-22.33,1.6788888888888893
32,20250506055237,DelayCal,20.574444444444445,20.574444444444445,20.824444444444445,l,No,,0.25
32,20250506055237,20250217121114,20.574444444444445,20.824444444444445,23.929444444444446,l,No,20.50-23.75,3.1049999999999995
33,20250507091355,DelayCal,23.929444444444446,23.929444444444446,0.17944444444444585,l,No,,0.25
33,20250507091355,20250124133154,23.929444444444446,0.17944444444444585,2.7730555555555583,l,No,22.97-0.25,2.593611111111111
33,20250506120432,DelayCal,2.7730555555555583,2.7730555555555583,3.0230555555555583,l,No,,0.25
33,20250506120432,20250108111036,2.7730555555555583,3.0230555555555583,4.871111111111114,l,No,0.00-6.33,1.8480555555555556
33,20250506141025,DelayCal,4.871111111111114,4.871111111111114,5.121111111111114,l,No,,0.25
33,20250506141025,20250204210516,4.871111111111114,5.121111111111114,9.300555555555558,l,No,5.00-6.25,4.179444444444444
33,20250506183611,DelayCal,9.300555555555558,9.300555555555558,9.550555555555558,l,No,,0.25
33,20250506183611,20241215132435,9.300555555555558,9.550555555555558,14.868611111111115,l,No,9.25-10.50,5.3180555555555555
33,20250507001016,DelayCal,14.868611111111115,14.868611111111115,15.118611111111115,l,No,,0.25
33,20250507001016,20250203212705,14.868611111111115,15.118611111111115,19.180277777777782,l,No,12.00-16.00,4.0616666666666665
33,20250507042858,DelayCal,19.180277777777782,19.180277777777782,19.430277777777782,l,No,,0.25
33,20250507042858,20241129173358,19.180277777777782,19.430277777777782,21.01194444444445,l,No,15.38-21.48,1.5816666666666668
33,20250507061852,DelayCal,21.01194444444445,21.01194444444445,21.26194444444445,u,No,,0.25
33,20250507061852,20240713080337,21.01194444444445,21.26194444444445,23.69166666666667,u,No,20.62-1.00,2.4297222222222223
34,20250508085939,DelayCal,23.69166666666667,23.69166666666667,23.94166666666667,s,No,,0.25
34,20250508085939,20250121141511,23.69166666666667,23.94166666666667,8.45055555555556,s,No,23.67-1.67,8.508888888888889
34,20250507174511,DelayCal,8.45055555555556,8.45055555555556,8.70055555555556,u,Yes,,0.25
34,20250507174511,20241126131527,8.45055555555556,8.70055555555556,15.980277777777783,u,Yes,6.67-9.17,7.279722222222222
34,20250508011658,DelayCal,15.980277777777783,15.980277777777783,16.230277777777783,l,Yes,,0.25
34,20250508011658,20241120175838,15.980277777777783,16.230277777777783,19.85055555555556,l,Yes,14.67-23.33,3.620277777777778
34,20250508050911,DelayCal,19.85055555555556,19.85055555555556,20.10055555555556,l,No,,0.25
34,20250508050911,20250217121114,19.85055555555556,20.10055555555556,21.647500000000004,l,No,23.93-23.75,1.5469444444444447
34,20250508065700,DelayCal,21.647500000000004,21.647500000000004,21.897500000000004,l,No,,0.25
34,20250508065700,20250131123324,21.647500000000004,21.897500000000004,23.69166666666667,l,No,21.58-22.42,1.7941666666666665
35,20250509085939,DelayCal,23.69166666666667,23.69166666666667,23.94166666666667,l,No,,0.25
35,20250509085939,20241124172151,23.69166666666667,23.94166666666667,7.441944444444449,l,No,23.50-2.00,7.500277777777778
35,20250508164440,DelayCal,7.441944444444449,7.441944444444449,7.691944444444449,l,No,,0.25
35,20250508164440,20250131123324,7.441944444444449,7.691944444444449,13.479166666666671,l,No,23.69-22.42,5.787222222222223
35,20250508224654,DelayCal,13.479166666666671,13.479166666666671,13.729166666666671,l,No,,0.25
35,20250508224654,20250131123324,13.479166666666671,13.729166666666671,19.516388888888894,l,No,23.69-22.42,5.787222222222223
35,20250509044908,DelayCal,19.516388888888894,19.516388888888894,19.766388888888894,l,No,,0.25
35,20250509044908,20250131123324,19.516388888888894,19.766388888888894,23.69166666666667,l,No,23.69-22.42,3.925277777777776
36,20250510085939,DelayCal,23.69166666666667,23.69166666666667,23.94166666666667,l,No,,0.25
36,20250510085939,20241208223529,23.69166666666667,23.94166666666667,2.534722222222225,l,No,23.00-0.00,2.5930555555555554
36,20250509115014,DelayCal,2.534722222222225,2.534722222222225,2.784722222222225,l,No,,0.25
36,20250509115014,20250128170002,2.534722222222225,2.784722222222225,5.778611111111114,l,No,2.75-5.33,2.993888888888889
36,20250509150452,DelayCal,5.778611111111114,5.778611111111114,6.028611111111114,l,No,,0.25
36,20250509150452,20241208155323,5.778611111111114,6.028611111111114,11.064166666666669,l,No,6.00-7.42,5.035555555555556
36,20250509202200,DelayCal,11.064166666666669,11.064166666666669,11.314166666666669,l,No,,0.25
36,20250509202200,20241208155652,11.064166666666669,11.314166666666669,16.362222222222226,l,No,9.50-12.25,5.048055555555556
36,20250510013953,DelayCal,16.362222222222226,16.362222222222226,16.612222222222226,l,No,,0.25
36,20250510013953,20241206083240,16.362222222222226,16.612222222222226,18.25055555555556,l,No,0.11-18.92,1.6383333333333354
36,20250510033311,DelayCal,18.25055555555556,18.25055555555556,18.50055555555556,l,No,,0.25
36,20250510033311,20241206083240,18.25055555555556,18.50055555555556,20.138888888888896,l,No,0.11-18.92,1.6383333333333354
36,20250510052629,DelayCal,20.138888888888896,20.138888888888896,20.388888888888896,u,No,,0.25
36,20250510052629,20250302215322,20.138888888888896,20.388888888888896,21.67833333333334,u,No,19.00-2.00,1.2894444444444444
36,20250510065851,DelayCal,21.67833333333334,21.67833333333334,21.92833333333334,u,No,,0.25
36,20250510065851,20250302215322,21.67833333333334,21.92833333333334,23.217777777777787,u,No,19.00-2.00,1.2894444444444444
37,20250511090113,DelayCal,23.717777777777787,23.717777777777787,23.967777777777787,l,No,,0.25
37,20250511090113,20241205131814,23.717777777777787,23.967777777777787,2.3836111111111222,l,No,23.00-1.75,2.4158333333333335
37,20250510114110,DelayCal,2.3836111111111222,2.3836111111111222,2.6336111111111222,u,No,,0.25
37,20250510114110,20250108121135,2.3836111111111222,2.6336111111111222,4.409444444444455,u,No,0.00-6.33,1.7758333333333334
37,20250510134243,DelayCal,4.409444444444455,4.409444444444455,4.659444444444455,l,No,,0.25
37,20250510134243,20241126083325,4.409444444444455,4.659444444444455,8.714444444444455,l,No,4.00-8.42,4.055
37,20250510180101,DelayCal,8.714444444444455,8.714444444444455,8.964444444444455,u,No,,0.25
37,20250510180101,20241204150110,8.714444444444455,8.964444444444455,15.348333333333343,u,No,7.83-9.08,6.3838888888888885
37,20250511003903,DelayCal,15.348333333333343,15.348333333333343,15.598333333333343,l,No,,0.25
37,20250511003903,20250203212737,15.348333333333343,15.598333333333343,19.65500000000001,l,No,12.00-16.00,4.056666666666667
37,20250511045727,DelayCal,19.65500000000001,19.65500000000001,19.90500000000001,l,No,,0.25
37,20250511045727,20241214120051,19.65500000000001,19.90500000000001,21.171666666666678,l,No,23.93-22.50,1.2666666666666706
37,20250511062827,DelayCal,21.171666666666678,21.171666666666678,21.421666666666678,l,No,,0.25
37,20250511062827,20241214120051,21.171666666666678,21.421666666666678,22.688333333333347,l,No,23.93-22.50,1.2666666666666706
37,20250511075927,DelayCal,22.688333333333347,22.688333333333347,22.938333333333347,s,No,,0.25
37,20250511075927,20241218120525,22.688333333333347,22.938333333333347,23.717777777777783,s,No,21.75-3.50,0.7794444444444375
38,20250512090113,DelayCal,23.717777777777783,23.717777777777783,23.967777777777783,l,No,,0.25
38,20250512090113,20241206084123,23.717777777777783,23.967777777777783,2.3827777777777825,l,No,22.83-1.75,2.415
38,20250511114107,DelayCal,2.3827777777777825,2.3827777777777825,2.6327777777777825,l,No,,0.25
38,20250511114107,20241120153849,2.3827777777777825,2.6327777777777825,4.21666666666667,l,No,0.16-18.37,1.5838888888888878
38,20250511133109,DelayCal,4.21666666666667,4.21666666666667,4.46666666666667,l,No,,0.25
38,20250511133109,20250120041738,4.21666666666667,4.46666666666667,5.834444444444448,l,No,3.00-7.00,1.3677777777777778
38,20250511150813,DelayCal,5.834444444444448,5.834444444444448,6.084444444444448,l,No,,0.25
38,20250511150813,20241208155301,5.834444444444448,6.084444444444448,11.118888888888893,l,No,6.00-7.42,5.0344444444444445
38,20250511202517,DelayCal,11.118888888888893,11.118888888888893,11.368888888888893,l,No,,0.25
38,20250511202517,20241208155849,11.118888888888893,11.368888888888893,16.41527777777778,l,No,9.50-12.25,5.046388888888889
38,20250512014304,DelayCal,16.41527777777778,16.41527777777778,16.66527777777778,u,No,,0.25
38,20250512014304,20250309191017,16.41527777777778,16.66527777777778,17.952777777777783,u,No,12.00-17.50,1.2875
38,20250512031519,DelayCal,17.952777777777783,17.952777777777783,18.202777777777783,l,No,,0.25
38,20250512031519,20241120153849,17.952777777777783,18.202777777777783,19.78666666666667,l,No,0.16-18.37,1.5838888888888878
38,20250512050521,DelayCal,19.78666666666667,19.78666666666667,20.03666666666667,l,No,,0.25
38,20250512050521,20241121194640,19.78666666666667,20.03666666666667,21.252500000000005,l,No,23.93-21.50,1.2158333333333355
38,20250512063318,DelayCal,21.252500000000005,21.252500000000005,21.502500000000005,l,No,,0.25
38,20250512063318,20241216125113,21.252500000000005,21.502500000000005,22.701388888888896,l,No,23.93-22.50,1.1988888888888924
38,20250512080014,DelayCal,22.701388888888896,22.701388888888896,22.951388888888896,s,No,,0.25
38,20250512080014,20250111214026,22.701388888888896,22.951388888888896,23.717777777777783,s,No,22.50-3.50,0.7663888888888866
39,20250513090113,DelayCal,23.717777777777783,23.717777777777783,23.967777777777783,l,No,,0.25
39,20250513090113,20241128153001,23.717777777777783,23.967777777777783,1.0747222222222277,l,No,23.93-21.83,1.1069444444444452
39,20250512102238,DelayCal,1.0747222222222277,1.0747222222222277,1.3247222222222277,l,No,,0.25
39,20250512102238,20241203212553,1.0747222222222277,1.3247222222222277,5.272777777777783,l,No,1.25-2.25,3.9480555555555554
39,20250512143431,DelayCal,5.272777777777783,5.272777777777783,5.522777777777783,l,No,,0.25
39,20250512143431,20250204211226,5.272777777777783,5.522777777777783,9.69444444444445,l,No,5.00-6.25,4.171666666666667
39,20250512185949,DelayCal,9.69444444444445,9.69444444444445,9.94444444444445,l,No,,0.25
39,20250512185949,20241129190611,9.69444444444445,9.94444444444445,15.83194444444445,l,No,9.92-10.67,5.8875
39,20250513010804,DelayCal,15.83194444444445,15.83194444444445,16.08194444444445,l,Yes,,0.25
39,20250513010804,20241124054231,15.83194444444445,16.08194444444445,19.702222222222225,l,Yes,14.67-23.33,3.620277777777778
39,20250513050017,DelayCal,19.702222222222225,19.702222222222225,19.952222222222225,l,No,,0.25
39,20250513050017,20241120160021,19.702222222222225,19.952222222222225,21.16722222222223,l,No,0.11-21.50,1.215000000000003
39,20250513062811,DelayCal,21.16722222222223,21.16722222222223,21.41722222222223,l,No,,0.25
39,20250513062811,20241120160021,21.16722222222223,21.41722222222223,22.632222222222232,l,No,0.11-21.50,1.215000000000003
39,20250513075605,DelayCal,22.632222222222232,22.632222222222232,22.882222222222232,s,No,,0.25
39,20250513075605,20250114162845,22.632222222222232,22.882222222222232,23.717777777777783,s,No,22.50-3.50,0.8355555555555494
40,20250514090113,DelayCal,23.717777777777783,23.717777777777783,23.967777777777783,s,No,,0.25
40,20250514090113,20250204133320,23.717777777777783,23.967777777777783,1.0291666666666721,s,No,22.50-3.50,1.061388888888889
40,20250513101954,DelayCal,1.0291666666666721,1.0291666666666721,1.2791666666666721,u,No,,0.25
40,20250513101954,20250201223634,1.0291666666666721,1.2791666666666721,5.162777777777784,u,No,1.17-2.17,3.883611111111111
40,20250513142755,DelayCal,5.162777777777784,5.162777777777784,5.412777777777784,l,No,,0.25
40,20250513142755,20250204175725,5.162777777777784,5.412777777777784,9.58305555555556,l,No,5.00-6.25,4.170277777777778
40,20250513185308,DelayCal,9.58305555555556,9.58305555555556,9.83305555555556,l,No,,0.25
40,20250513185308,20241208155925,9.58305555555556,9.83305555555556,14.875277777777782,l,No,9.50-12.25,5.042222222222223
40,20250514001040,DelayCal,14.875277777777782,14.875277777777782,15.125277777777782,l,Yes,,0.25
40,20250514001040,20250113170452,14.875277777777782,15.125277777777782,19.10555555555556,l,Yes,14.50-15.50,3.980277777777778
40,20250514042429,DelayCal,19.10555555555556,19.10555555555556,19.35555555555556,l,No,,0.25
40,20250514042429,20241202185834,19.10555555555556,19.35555555555556,20.46750000000001,l,No,0.11-22.50,1.111944444444445
40,20250514054612,DelayCal,20.46750000000001,20.46750000000001,20.71750000000001,l,No,,0.25
40,20250514054612,20241202185834,20.46750000000001,20.71750000000001,21.829444444444455,l,No,0.11-22.50,1.111944444444445
40,20250514070755,DelayCal,21.829444444444455,21.829444444444455,22.079444444444455,u,No,,0.25
40,20250514070755,20241208222817,21.829444444444455,22.079444444444455,23.71777777777779,u,No,22.00-23.25,1.6383333333333336
41,20250515090113,DelayCal,23.71777777777779,23.71777777777779,23.96777777777779,u,No,,0.25
41,20250515090113,20241208222817,23.71777777777779,23.96777777777779,2.214166666666678,u,No,23.72-23.25,2.2463888888888888
41,20250514113100,DelayCal,2.214166666666678,2.214166666666678,2.464166666666678,u,No,,0.25
41,20250514113100,20241208222817,2.214166666666678,2.464166666666678,4.710555555555567,u,No,23.72-23.25,2.2463888888888888
41,20250514140047,DelayCal,4.710555555555567,4.710555555555567,4.960555555555567,u,No,,0.25
41,20250514140047,20241208222817,4.710555555555567,4.960555555555567,7.206944444444456,u,No,23.72-23.25,2.2463888888888888
41,20250514163034,DelayCal,7.206944444444456,7.206944444444456,7.456944444444456,l,No,,0.25
41,20250514163034,20241215125213,7.206944444444456,7.456944444444456,12.756666666666678,l,No,6.50-9.00,5.299722222222222
41,20250514220333,DelayCal,12.756666666666678,12.756666666666678,13.006666666666678,l,No,,0.25
41,20250514220333,20241215142246,12.756666666666678,13.006666666666678,18.308611111111123,l,No,11.58-13.75,5.301944444444445
41,20250515033640,DelayCal,18.308611111111123,18.308611111111123,18.558611111111123,u,No,,0.25
41,20250515033640,20241208222817,18.308611111111123,18.558611111111123,20.80500000000001,u,No,23.72-23.25,2.2463888888888888
41,20250515060627,DelayCal,20.80500000000001,20.80500000000001,21.05500000000001,u,No,,0.25
41,20250515060627,20241208222817,20.80500000000001,21.05500000000001,23.301388888888898,u,No,23.72-23.25,2.2463888888888888
42,20250516090614,DelayCal,23.801388888888898,23.801388888888898,0.05138888888889781,s,No,,0.25
42,20250516090614,20250303170925,23.801388888888898,0.05138888888889781,1.1127777777777865,s,No,22.50-3.50,1.061388888888889
42,20250515102455,DelayCal,1.1127777777777865,1.1127777777777865,1.3627777777777865,s,No,,0.25
42,20250515102455,20250130132337,1.1127777777777865,1.3627777777777865,5.2008333333333425,s,No,1.08-2.50,3.8380555555555556
42,20250515143012,DelayCal,5.2008333333333425,5.2008333333333425,5.4508333333333425,l,No,,0.25
42,20250515143012,20250204210830,5.2008333333333425,5.4508333333333425,9.620277777777787,l,No,5.00-6.25,4.169444444444444
42,20250515185522,DelayCal,9.620277777777787,9.620277777777787,9.870277777777787,l,No,,0.25
42,20250515185522,20241202174433,9.620277777777787,9.870277777777787,14.90750000000001,l,No,9.50-12.25,5.037222222222222
42,20250516001236,DelayCal,14.90750000000001,14.90750000000001,15.15750000000001,u,No,,0.25
42,20250516001236,20250211005353,14.90750000000001,15.15750000000001,19.126944444444455,u,No,12.00-16.00,3.9694444444444446
42,20250516042546,DelayCal,19.126944444444455,19.126944444444455,19.376944444444455,s,No,,0.25
42,20250516042546,20241129174313,19.126944444444455,19.376944444444455,20.44222222222223,s,No,15.38-21.50,1.0652777777777778
42,20250516054441,DelayCal,20.44222222222223,20.44222222222223,20.69222222222223,s,No,,0.25
42,20250516054441,20241129174313,20.44222222222223,20.69222222222223,21.757500000000007,s,No,15.38-21.50,1.0652777777777778
42,20250516070336,DelayCal,21.757500000000007,21.757500000000007,22.007500000000007,l,No,,0.25
42,20250516070336,20250108094545,21.757500000000007,22.007500000000007,23.060833333333342,l,No,19.00-2.00,1.0533333333333332
43,20250517085148,DelayCal,23.560833333333342,23.560833333333342,23.810833333333342,s,No,,0.25
43,20250517085148,20250201085958,23.560833333333342,23.810833333333342,0.8636111111111191,s,No,21.75-3.50,1.0527777777777778
43,20250516100958,DelayCal,0.8636111111111191,0.8636111111111191,1.113611111111119,l,No,,0.25
43,20250516100958,20250206220347,0.8636111111111191,1.113611111111119,4.758333333333342,l,No,0.60-3.75,3.644722222222222
43,20250516140339,DelayCal,4.758333333333342,4.758333333333342,5.008333333333342,l,No,,0.25
43,20250516140339,20241209205604,4.758333333333342,5.008333333333342,6.040000000000008,l,No,2.17-11.50,1.0316666666666667
43,20250516152033,DelayCal,6.040000000000008,6.040000000000008,6.290000000000008,l,No,,0.25
43,20250516152033,20241208155141,6.040000000000008,6.290000000000008,11.324166666666674,l,No,6.00-7.42,5.034166666666667
43,20250516203736,DelayCal,11.324166666666674,11.324166666666674,11.574166666666674,l,No,,0.25
43,20250516203736,20241208155753,11.324166666666674,11.574166666666674,16.609444444444453,l,No,9.50-12.25,5.035277777777778
43,20250517015443,DelayCal,16.609444444444453,16.609444444444453,16.859444444444453,l,No,,0.25
43,20250517015443,20241129173227,16.609444444444453,16.859444444444453,17.924166666666675,l,No,15.38-21.98,1.0647222222222221
43,20250517031336,DelayCal,17.924166666666675,17.924166666666675,18.174166666666675,l,No,,0.25
43,20250517031336,20241129173227,17.924166666666675,18.174166666666675,19.238888888888898,l,No,15.38-21.98,1.0647222222222221
43,20250517043229,DelayCal,19.238888888888898,19.238888888888898,19.488888888888898,l,No,,0.25
43,20250517043229,20241129173227,19.238888888888898,19.488888888888898,20.55361111111112,l,No,15.38-21.98,1.0647222222222221
43,20250517055122,DelayCal,20.55361111111112,20.55361111111112,20.80361111111112,l,No,,0.25
43,20250517055122,20241129173227,20.55361111111112,20.80361111111112,21.868333333333343,l,No,15.38-21.98,1.0647222222222221
43,20250517071015,DelayCal,21.868333333333343,21.868333333333343,22.118333333333343,s,No,,0.25
43,20250517071015,20250201085958,21.868333333333343,22.118333333333343,23.17111111111112,s,No,21.75-3.50,1.0527777777777778
44,20250518085825,DelayCal,23.67111111111112,23.67111111111112,23.92111111111112,s,No,,0.25
44,20250518085825,20250204133327,23.67111111111112,23.92111111111112,0.9738888888888972,s,No,21.75-3.50,1.0527777777777778
44,20250517101635,DelayCal,0.9738888888888972,0.9738888888888972,1.2238888888888972,s,No,,0.25
44,20250517101635,20250204133327,0.9738888888888972,1.2238888888888972,2.2766666666666753,s,No,21.75-3.50,1.0527777777777778
44,20250517113445,DelayCal,2.2766666666666753,2.2766666666666753,2.5266666666666753,s,No,,0.25
44,20250517113445,20250204133327,2.2766666666666753,2.5266666666666753,3.5794444444444533,s,No,21.75-3.50,1.0527777777777778
44,20250517125255,DelayCal,3.5794444444444533,3.5794444444444533,3.8294444444444533,l,No,,0.25
44,20250517125255,20241226163858,3.5794444444444533,3.8294444444444533,5.159166666666676,l,No,3.00-10.50,1.3297222222222222
44,20250517142742,DelayCal,5.159166666666676,5.159166666666676,5.409166666666676,l,No,,0.25
44,20250517142742,20241204042444,5.159166666666676,5.409166666666676,6.422222222222231,l,No,5.17-10.67,1.0130555555555556
44,20250517154329,DelayCal,6.422222222222231,6.422222222222231,6.672222222222231,l,No,,0.25
44,20250517154329,20241202184409,6.422222222222231,6.672222222222231,11.703888888888898,l,No,6.00-7.42,5.031666666666666
44,20250517210023,DelayCal,11.703888888888898,11.703888888888898,11.953888888888898,l,No,,0.25
44,20250517210023,20241120202351,11.703888888888898,11.953888888888898,18.382777777777786,l,No,11.60-12.50,6.428888888888889
44,20250518034107,DelayCal,18.382777777777786,18.382777777777786,18.632777777777786,s,No,,0.25
44,20250518034107,20250203212730,18.382777777777786,18.632777777777786,19.68861111111112,s,No,12.00-19.00,1.0558333333333334
44,20250518045928,DelayCal,19.68861111111112,19.68861111111112,19.93861111111112,s,No,,0.25
44,20250518045928,20241129174041,19.68861111111112,19.93861111111112,20.98944444444445,s,No,15.38-21.50,1.0508333333333333
44,20250518061731,DelayCal,20.98944444444445,20.98944444444445,21.23944444444445,s,No,,0.25
44,20250518061731,20241129174041,20.98944444444445,21.23944444444445,22.290277777777785,s,No,15.38-21.50,1.0508333333333333
44,20250518073534,DelayCal,22.290277777777785,22.290277777777785,22.540277777777785,l,No,,0.25
44,20250518073534,20250131131456,22.290277777777785,22.540277777777785,23.671111111111117,l,No,22.25-23.50,1.1308333333333334
45,20250519085825,DelayCal,23.671111111111117,23.671111111111117,23.921111111111117,l,No,,0.25
45,20250519085825,20250131131456,23.671111111111117,23.921111111111117,5.279722222222226,l,No,23.67-23.50,5.358611111111111
45,20250518143456,DelayCal,5.279722222222226,5.279722222222226,5.529722222222226,l,No,,0.25
45,20250518143456,20250131131456,5.279722222222226,5.529722222222226,10.888333333333337,l,No,23.67-23.50,5.358611111111111
45,20250518201127,DelayCal,10.888333333333337,10.888333333333337,11.138333333333337,l,No,,0.25
45,20250518201127,20250131131456,10.888333333333337,11.138333333333337,16.49694444444445,l,No,23.67-23.50,5.358611111111111
45,20250519014758,DelayCal,16.49694444444445,16.49694444444445,16.74694444444445,l,No,,0.25
45,20250519014758,20250131131456,16.49694444444445,16.74694444444445,22.10555555555556,l,No,23.67-23.50,5.358611111111111
45,20250519072429,DelayCal,22.10555555555556,22.10555555555556,22.35555555555556,l,No,,0.25
45,20250519072429,20250131131456,22.10555555555556,22.35555555555556,23.671111111111117,l,No,23.67-23.50,1.315555555555557
46,20250520085825,DelayCal,23.671111111111117,23.671111111111117,23.921111111111117,s,No,,0.25
46,20250520085825,20250131233820,23.671111111111117,23.921111111111117,0.9708333333333385,s,No,20.50-3.75,1.0497222222222222
46,20250519101624,DelayCal,0.9708333333333385,0.9708333333333385,1.2208333333333385,s,No,,0.25
46,20250519101624,20250131233820,0.9708333333333385,1.2208333333333385,2.2705555555555605,s,No,20.50-3.75,1.0497222222222222
46,20250519113423,DelayCal,2.2705555555555605,2.2705555555555605,2.5205555555555605,s,No,,0.25
46,20250519113423,20250131233820,2.2705555555555605,2.5205555555555605,3.5702777777777825,s,No,20.50-3.75,1.0497222222222222
46,20250519125222,DelayCal,3.5702777777777825,3.5702777777777825,3.8202777777777825,l,No,,0.25
46,20250519125222,20241204050050,3.5702777777777825,3.8202777777777825,4.809722222222227,l,No,0.17-11.25,0.9894444444444445
46,20250519140644,DelayCal,4.809722222222227,4.809722222222227,5.059722222222227,l,No,,0.25
46,20250519140644,20241204050050,4.809722222222227,5.059722222222227,6.049166666666672,l,No,0.17-11.25,0.9894444444444445
46,20250519152106,DelayCal,6.049166666666672,6.049166666666672,6.299166666666672,l,No,,0.25
46,20250519152106,20241208155227,6.049166666666672,6.299166666666672,11.325000000000005,l,No,6.00-7.42,5.025833333333333
46,20250519203739,DelayCal,11.325000000000005,11.325000000000005,11.575000000000005,u,No,,0.25
46,20250519203739,20241226212341,11.325000000000005,11.575000000000005,16.233611111111117,u,No,11.00-12.00,4.658611111111111
46,20250520013210,DelayCal,16.233611111111117,16.233611111111117,16.483611111111117,l,No,,0.25
46,20250520013210,20241206085237,16.233611111111117,16.483611111111117,18.89583333333334,l,No,13.00-16.50,2.4122222222222223
46,20250520041154,DelayCal,18.89583333333334,18.89583333333334,19.14583333333334,l,No,,0.25
46,20250520041154,20241129173355,18.89583333333334,19.14583333333334,20.193888888888896,l,No,15.38-21.98,1.0480555555555555
46,20250520052947,DelayCal,20.193888888888896,20.193888888888896,20.443888888888896,l,No,,0.25
46,20250520052947,20241129173355,20.193888888888896,20.443888888888896,21.491944444444453,l,No,15.38-21.98,1.0480555555555555
46,20250520064740,DelayCal,21.491944444444453,21.491944444444453,21.741944444444453,s,No,,0.25
46,20250520064740,20250131233820,21.491944444444453,21.741944444444453,22.791666666666675,s,No,20.50-3.75,1.0497222222222222
46,20250520080539,DelayCal,22.791666666666675,22.791666666666675,23.041666666666675,l,No,,0.25
46,20250520080539,20241203211348,22.791666666666675,23.041666666666675,23.67111111111112,l,No,0.16-23.50,0.6294444444444458
47,20250521085825,DelayCal,23.67111111111112,23.67111111111112,23.92111111111112,l,No,,0.25
47,20250521085825,20241122131632,23.67111111111112,23.92111111111112,0.9683333333333408,l,No,20.50-3.75,1.0472222222222223
47,20250520101615,DelayCal,0.9683333333333408,0.9683333333333408,1.2183333333333408,l,No,,0.25
47,20250520101615,20241122131632,0.9683333333333408,1.2183333333333408,2.2655555555555633,l,No,20.50-3.75,1.0472222222222223
47,20250520113405,DelayCal,2.2655555555555633,2.2655555555555633,2.5155555555555633,l,No,,0.25
47,20250520113405,20241122131632,2.2655555555555633,2.5155555555555633,3.562777777777786,l,No,20.50-3.75,1.0472222222222223
47,20250520125155,DelayCal,3.562777777777786,3.562777777777786,3.812777777777786,l,No,,0.25
47,20250520125155,20241204045120,3.562777777777786,3.812777777777786,4.801944444444453,l,No,3.58-11.17,0.9891666666666666
47,20250520140616,DelayCal,4.801944444444453,4.801944444444453,5.051944444444453,l,No,,0.25
47,20250520140616,20241204045120,4.801944444444453,5.051944444444453,6.041111111111119,l,No,3.58-11.17,0.9891666666666666
47,20250520152037,DelayCal,6.041111111111119,6.041111111111119,6.291111111111119,l,No,,0.25
47,20250520152037,20241124175730,6.041111111111119,6.291111111111119,9.403055555555564,l,No,5.25-8.50,3.1119444444444446
